country,year,GENmun,ENRmun,RECmun,MRECmun,GENpac,RCOpac,RECpac,GENplas,RCOplas,RECplas,gov_right1,gov_cent1,gov_left1,TAXtotl_per,TAXrespol_per,TAXtotl_eur,TAXrespol_eur,EPS,TAXrespol_eur_log,TAXrespol_per_log,BIZred,BIZrec,BIZdes,BIZprod,no,INDrec,INDred,INDimp,GDPpc,POPden,URB,EDU,GDPpc_log,POPden_log,RECpac_percent,RECplas_percent,MRECmun_percent,GDPpc_log_mean,GDPpc_log_within,POPden_log_mean,POPden_log_within,URB_mean,URB_within,EDU_mean,EDU_within,gov_right1_mean,gov_right1_within,EPS_mean,EPS_within,INDimp_mean,INDimp_within,INDred_mean,INDred_within,INDrec_mean,INDrec_within
Portugal,2008,518.0,94.0,90.0,54.0,169.05,111.63,103.07,36.74,10.66,7.03,0.0,0.0,58.36,2.5,0.01,424.6793741002826,1.331669283437851,2.6944444,0.2864332555828792,-4.605170185988091,,,,,,60.0,32.0,3.64,26665.837295293903,115.42775773477643,59.359,12.6,10.191138523077772,4.748644860113504,0.609701271813073,0.1913445835601524,0.10424710424710425,10.293149659780312,-0.10201113670254003,4.736114316838249,0.012530543275254935,62.27315789473685,-2.914157894736846,18.05263157894737,-5.45263157894737,22.85514002572911,-22.85514002572911,2.5653594705882354,0.12908492941176464,3.4466666666666668,0.19333333333333336,22.5,9.5,68.83333333333333,-8.833333333333329
Portugal,2009,520.0,102.0,101.0,61.0,162.68,107.11,97.51,35.77,12.95,9.12,0.0,0.0,58.82,2.44,0.01,404.5770315549968,2.045750823197073,2.75,0.715764872819052,-4.605170185988091,,,,,,,,,26458.10969579254,115.38647232230592,59.964,13.1,10.183317995048675,4.748287122959251,0.5993975903614458,0.25496225887615315,0.11730769230769231,10.293149659780312,-0.10983166473163664,4.736114316838249,0.012172806121002466,62.27315789473685,-2.309157894736849,18.05263157894737,-4.95263157894737,22.85514002572911,-22.85514002572911,2.5653594705882354,0.18464052941176456,3.4466666666666668,,22.5,,68.83333333333333,
Portugal,2010,516.0,100.0,96.0,59.0,157.41,96.53,87.39,34.14,12.58,8.37,0.0,0.0,58.82,2.42,0.02,412.5176154580965,3.2885341101474497,2.75,1.1904419062605751,-3.912023005428146,,,,,,,,,27295.103556180184,115.43945845616334,60.567,13.9,10.2144626081702,4.748746223326436,0.5551743853630646,0.24516695957820736,0.11434108527131782,10.293149659780312,-0.07868705161011214,4.736114316838249,0.012631906488187461,62.27315789473685,-1.7061578947368474,18.05263157894737,-4.15263157894737,22.85514002572911,-22.85514002572911,2.5653594705882354,0.18464052941176456,3.4466666666666668,,22.5,,68.83333333333333,
Portugal,2011,490.0,103.0,99.0,56.0,148.2,93.19,86.56,33.76,12.85,8.81,35.43,0.0,27.56,2.32,0.02,386.83464739958856,3.4439775857300363,2.9166667,1.236627078335838,-3.912023005428146,,,,,,66.0,28.000000000000004,3.4600000000000004,26803.23369046455,115.2697892783055,61.167,15.5,10.196277819312066,4.747275374540681,0.5840755735492578,0.26095971563981046,0.11428571428571428,10.293149659780312,-0.09687184046824626,4.736114316838249,0.011161057702432586,62.27315789473685,-1.106157894736846,18.05263157894737,-2.55263157894737,22.85514002572911,12.57485997427089,2.5653594705882354,0.3513072294117645,3.4466666666666668,0.013333333333333641,22.5,5.5000000000000036,68.83333333333333,-2.8333333333333286
Portugal,2012,453.0,88.0,118.0,52.0,145.11,86.88,82.56,33.26,13.11,10.12,66.67,0.0,0.0,2.19,0.02,350.3028670705909,3.865963204019004,2.8055556,1.352210862897855,-3.912023005428146,65.0,80.0,,21.0,67.0,,,,26476.218277726937,114.80340648542418,61.763,16.7,10.184002185566777,4.743221156663205,0.5689476948521811,0.3042693926638605,0.11479028697571744,10.293149659780312,-0.10914747421353432,4.736114316838249,0.0071068398249565234,62.27315789473685,-0.5101578947368495,18.05263157894737,-1.3526315789473706,22.85514002572911,43.81485997427089,2.5653594705882354,0.2401961294117645,3.4466666666666668,,22.5,,68.83333333333333,
Portugal,2013,439.0,104.0,113.0,57.0,148.86,96.46,91.56,34.1,15.33,12.04,73.26,0.0,0.0,2.19,0.02,357.1172086089185,3.678771613500432,2.8055556,1.3025788957777615,-3.912023005428146,72.0,79.0,,25.0,62.0,,,,27966.087425470465,114.15612869138434,62.352,17.6,10.23874789173016,4.737567061340816,0.6150745667069729,0.35307917888563045,0.12984054669703873,10.293149659780312,-0.054401768050151844,4.736114316838249,0.0014527445025676045,62.27315789473685,0.07884210526314916,18.05263157894737,-0.4526315789473685,22.85514002572911,50.40485997427089,2.5653594705882354,0.2401961294117645,3.4466666666666668,,22.5,,68.83333333333333,
Portugal,2014,452.0,93.0,137.0,73.0,151.19,96.85,92.19,34.53,16.75,13.8,79.21,0.0,0.0,2.28,0.02,380.4476888994605,3.7371183827189953,2.1111112,1.3183148285456103,-3.912023005428146,,,,,,69.0,19.0,3.51,28764.52549550424,113.541770372117,62.936,19.7,10.26689815326369,4.732170790118086,0.6097625504332297,0.3996524761077324,0.16150442477876106,10.293149659780312,-0.02625150651662267,4.736114316838249,-0.003943526720163071,62.27315789473685,0.6628421052631523,18.05263157894737,1.6473684210526294,22.85514002572911,56.35485997427088,2.5653594705882354,-0.4542482705882356,3.4466666666666668,0.06333333333333302,22.5,-3.5,68.83333333333333,0.1666666666666714
Portugal,2015,459.0,91.0,137.0,65.0,152.7,91.93,87.25,35.62,18.27,15.31,66.76766048885307,0.0,6.027397260273973,2.41,0.02,418.14908483003984,3.48713409710452,2.1666667,1.2490802232501952,-3.912023005428146,62.0,63.0,51.0,26.0,53.0,,,,29615.95608541083,113.07251958395555,63.514,20.7,10.296068552012708,4.728029379098153,0.5713817943680419,0.4298147108366087,0.14161220043572983,10.293149659780312,0.00291889223239572,4.736114316838249,-0.008084937740095555,62.27315789473685,1.2408421052631553,18.05263157894737,2.6473684210526294,22.85514002572911,43.912520463123954,2.5653594705882354,-0.3986927705882355,3.4466666666666668,,22.5,,68.83333333333333,
Portugal,2016,472.0,92.0,146.0,67.0,159.7,102.22,97.32,36.55,18.24,15.27,0.0,0.0,57.13,2.6,0.02,468.7213692921143,3.489435619864389,2.3888888,1.249740009631391,-3.912023005428146,,,,,,,,,31589.269560955247,112.71638415118726,64.086,21.4,10.360572771051919,4.724874788928174,0.6093926111458986,0.4177838577291382,0.1419491525423729,10.293149659780312,0.06742311127160683,4.736114316838249,-0.011239527910074543,62.27315789473685,1.812842105263151,18.05263157894737,3.3473684210526287,22.85514002572911,-22.85514002572911,2.5653594705882354,-0.1764706705882353,3.4466666666666668,,22.5,,68.83333333333333,
Portugal,2017,484.0,96.0,141.0,58.0,165.37,108.24,91.41,38.71,23.29,13.51,0.0,0.0,55.56,2.57,0.02,487.7741425007039,3.613486985815947,2.3888888,1.2846732301890822,-3.912023005428146,55.00000000000001,66.0,42.0,28.000000000000004,63.0,63.0,11.0,3.48,32970.83953865624,112.44181578418784,64.652,21.8,10.403378799455753,4.722435894824586,0.5527604765072262,0.34900542495479203,0.11983471074380166,10.293149659780312,0.11022913967544135,4.736114316838249,-0.013678422013662761,62.27315789473685,2.3788421052631534,18.05263157894737,3.747368421052631,22.85514002572911,-22.85514002572911,2.5653594705882354,-0.1764706705882353,3.4466666666666668,0.033333333333333215,22.5,-11.5,68.83333333333333,-5.833333333333329
Portugal,2018,504.0,92.0,147.0,62.0,172.62,115.36,99.89,40.11,22.7,13.58,0.0,0.0,58.77,2.51,0.02,501.2397141840845,3.5842705173232288,2.3888888,1.2765549714281226,-3.912023005428146,,,,,,,,,34896.799338297526,112.26193595151388,65.211,22.6,10.460150394480577,4.720834854613119,0.578669910786699,0.33856893542757416,0.12301587301587301,10.293149659780312,0.16700073470026489,4.736114316838249,-0.01527946222512977,62.27315789473685,2.937842105263151,18.05263157894737,4.5473684210526315,22.85514002572911,-22.85514002572911,2.5653594705882354,-0.1764706705882353,3.4466666666666668,,22.5,,68.83333333333333,
Portugal,2019,510.0,96.0,147.0,62.0,171.09,123.12,107.52,40.27,23.71,14.34,0.0,0.0,79.62,2.54,0.02,529.1834362002994,3.880904075658964,2.6666667,1.3560681356832114,-3.912023005428146,,,,,,77.0,16.0,3.48,37865.56035642965,112.28858279406498,65.764,23.9,10.541797280234926,4.7210721895596155,0.6284411713133439,0.3560963496399304,0.12156862745098039,10.293149659780312,0.24864762045461397,4.736114316838249,-0.015042127278633188,62.27315789473685,3.490842105263148,18.05263157894737,5.847368421052629,22.85514002572911,-22.85514002572911,2.5653594705882354,0.10130722941176451,3.4466666666666668,0.033333333333333215,22.5,-6.5,68.83333333333333,8.166666666666671
Portugal,2020,508.0,109.0,136.0,65.0,173.59,119.59,103.35,40.0,22.77,13.57,0.0,0.0,72.22222222222221,2.37,0.02,462.6039165856809,3.377656250349007,2.7777777,1.2171820519136176,-3.912023005428146,,,,,,,,,35966.71279656083,112.40667601107356,66.31,24.8,10.49034914515081,4.722123330812083,0.5953683967970504,0.33925,0.1279527559055118,10.293149659780312,0.1971994853704988,4.736114316838249,-0.01399098602616533,62.27315789473685,4.036842105263155,18.05263157894737,6.747368421052631,22.85514002572911,-22.85514002572911,2.5653594705882354,0.2124182294117647,3.4466666666666668,,22.5,,68.83333333333333,
Portugal,2021,510.0,120.0,155.0,70.0,175.76,123.66,110.85,41.14,23.39,15.66,0.0,0.0,67.8,2.32,0.02,485.0551992210643,4.76749717303824,,1.561821465527026,-3.912023005428146,26.200000000000003,49.5,11.8,26.700000000000003,53.79999999999999,,,,38657.66772234268,113.11351052774066,66.849,26.2,10.562500423015532,4.728391832466415,0.6306895766954939,0.38065143412736996,0.13725490196078433,10.293149659780312,0.2693507632352201,4.736114316838249,-0.007722484371833538,62.27315789473685,4.575842105263156,18.05263157894737,8.14736842105263,22.85514002572911,-22.85514002572911,2.5653594705882354,,3.4466666666666668,,22.5,,68.83333333333333,
Portugal,2022,508.0,103.0,153.0,66.0,187.46,128.01,114.57,43.17,24.68,16.12,0.0,0.0,46.71,1.91,0.03,445.4324435910224,8.120308995343448,,2.094368207063291,-3.506557897319982,,,,,,,,,44557.28105357234,113.90495777550716,67.381,26.8,10.704530855090777,4.735364396946645,0.6111703830150431,0.3734074588834839,0.12992125984251968,10.293149659780312,0.41138119531046513,4.736114316838249,-0.0007499198916036676,62.27315789473685,5.107842105263153,18.05263157894737,8.74736842105263,22.85514002572911,-22.85514002572911,2.5653594705882354,,3.4466666666666668,,22.5,,68.83333333333333,
Romania,2004,349.0,0.0,4.0,4.0,,,,,,,0.33,0.23,99.41,2.38,0.14,66.90596962075072,3.9045769137321584,,1.3621494326670434,-1.9661128563728327,,,,,,,,,8990.547354734437,93.2684695652174,53.043,8.6,9.103929010454799,4.5354821039541795,,,0.011461318051575931,9.923078603635071,-0.8191495931802724,4.468507117273525,0.0669749866806546,53.823157894736845,-0.7801578947368455,13.263157894736842,-4.663157894736843,38.934802078584035,-38.60480207858404,,,3.354,,24.0,,39.2,
Romania,2005,383.0,0.0,7.0,7.0,53.51,13.42,12.33,15.56,2.07,1.74,41.58,25.16,29.1,2.01,0.1,74.56160820387356,3.5314780682735227,,1.2617164995328234,-2.302585092994045,,,,,,,,,9602.16630030352,92.70234368205932,53.174,9.1,9.169744008280995,4.529393754690826,0.23042421977200525,0.11182519280205655,0.018276762402088774,9.923078603635071,-0.753334595354076,4.468507117273525,0.06088663741730116,53.823157894736845,-0.6491578947368453,13.263157894736842,-4.163157894736843,38.934802078584035,2.6451979214159635,,,3.354,,24.0,,39.2,
Romania,2006,396.0,0.0,2.0,2.0,61.78,22.05,17.65,16.75,4.15,2.84,42.13,25.35,28.25,1.94,0.08,89.12009950098519,3.8086682117755415,,1.337279577316437,-2.525728644308256,,,,,,,,,11556.534495075926,92.1547960692234,53.305,9.6,9.355006313119132,4.523469729090535,0.28569116218841045,0.16955223880597015,0.005050505050505051,9.923078603635071,-0.5680722905159392,4.468507117273525,0.05496261181701012,53.823157894736845,-0.518157894736845,13.263157894736842,-3.663157894736843,38.934802078584035,3.195197921415968,,,3.354,,24.0,,39.2,
Romania,2007,391.0,0.0,2.0,2.0,61.63,22.57,18.83,17.97,3.82,2.74,69.9,19.82,7.84,2.01,0.02,122.69033225235744,0.95053474642654,,-0.0507305617759454,-3.912023005428146,,,,,,,,,13703.203573563542,90.8390186610988,53.436,9.9,9.525384921966882,4.509088914240859,0.30553301963329543,0.15247634947134114,0.005115089514066497,9.923078603635071,-0.39769368166818886,4.468507117273525,0.04058179696733433,53.823157894736845,-0.3871578947368448,13.263157894736842,-3.363157894736842,38.934802078584035,30.96519792141597,,,3.354,,24.0,,39.2,
Romania,2008,411.0,0.0,4.0,4.0,57.0,23.22,19.1,16.19,3.33,2.51,75.68,17.16,1.3,1.7,0.01,121.10211012580416,0.706012671710194,,-0.3481220930519606,-4.605170185988091,,,,,,44.0,22.0,3.34,16782.117298898393,89.33394954327969,53.567,10.7,9.728069151971694,4.49238158969149,0.33508771929824566,0.1550339715873996,0.009732360097323601,9.923078603635071,-0.19500945166337758,4.468507117273525,0.023874472417965364,53.823157894736845,-0.2561578947368446,13.263157894736842,-2.563157894736843,38.934802078584035,36.74519792141597,,,3.354,-0.014000000000000234,24.0,-2.0,39.2,4.799999999999997
Romania,2009,381.0,0.0,4.0,4.0,49.03,22.92,19.85,14.42,4.11,3.43,57.24,0.58,35.62,1.79,0.01,110.20407181308131,0.3520316473014074,,-1.0440342003191705,-4.605170185988091,,,,,,,,,16632.080272715855,88.53119620968442,53.698,11.2,9.719088655928068,4.4833549894449725,0.40485417091576587,0.23786407766990292,0.010498687664041995,9.923078603635071,-0.20398994770700263,4.468507117273525,0.014847872171447563,53.823157894736845,-0.12515789473684436,13.263157894736842,-2.063157894736843,38.934802078584035,18.305197921415967,,,3.354,,24.0,,39.2,
Romania,2010,313.0,1.0,40.0,8.0,48.15,23.26,20.88,13.89,4.29,3.92,52.46,23.53,1.93,2.07,0.01,130.91454970992802,0.7527089000567051,,-0.2840767128363132,-4.605170185988091,,,,,,,,,17356.703709335492,88.01074114322974,53.829,11.9,9.761734091690638,4.477458865475473,0.4336448598130841,0.2822174226061915,0.025559105431309903,9.923078603635071,-0.16134451194443322,4.468507117273525,0.008951748201948106,53.823157894736845,0.005842105263155872,13.263157894736842,-1.3631578947368421,38.934802078584035,13.525197921415966,,,3.354,,24.0,,39.2,
Romania,2011,259.0,2.0,30.0,9.0,49.26,26.8,24.62,13.84,5.97,5.58,61.95,23.16,5.79,1.86,0.01,127.73477718953907,0.5782347094889259,,-0.5477754209544435,-4.605170185988091,,,,,,49.0,40.0,3.43,18803.88021573437,87.53324933744624,53.96,12.9,9.841818521975592,4.472018713612687,0.4997969955339018,0.4031791907514451,0.03474903474903475,9.923078603635071,-0.08126008165947951,4.468507117273525,0.003511596339162537,53.823157894736845,0.1368421052631561,13.263157894736842,-0.3631578947368421,38.934802078584035,23.015197921415968,,,3.354,0.07600000000000007,24.0,16.0,39.2,9.799999999999997
Romania,2012,251.0,4.0,37.0,8.0,52.82,30.35,30.0,14.86,7.72,7.62,39.95,8.85,34.35,1.91,0.01,132.98810177567245,0.6516091930241422,,-0.4283102939680385,-4.605170185988091,35.0,35.0,,17.0,78.0,,,,19807.41628075308,87.20126510738197,53.974,13.5,9.893811706186673,4.468218838921871,0.5679666792881485,0.5127860026917901,0.03187250996015936,9.923078603635071,-0.029266897448398055,4.468507117273525,-0.0002882783516540144,53.823157894736845,0.1508421052631519,13.263157894736842,0.23684210526315752,38.934802078584035,1.015197921415968,,,3.354,,24.0,,39.2,
Romania,2013,254.0,5.0,34.0,11.0,52.75,28.73,27.85,14.53,7.92,7.5,40.0,4.0,53.14,2.07,0.01,147.9846592919537,0.5559532965203179,,-0.5870709873238501,-4.605170185988091,51.0,36.0,,22.0,65.0,,,,19678.14437994551,86.87429030995958,53.937,13.8,9.887263876523782,4.464462134757598,0.5279620853080569,0.516173434273916,0.04330708661417323,9.923078603635071,-0.03581472711128875,4.468507117273525,-0.004044982515926776,53.823157894736845,0.11384210526315286,13.263157894736842,0.5368421052631582,38.934802078584035,1.0651979214159653,,,3.354,,24.0,,39.2,
Romania,2014,249.0,7.0,33.0,13.0,62.52,35.28,34.24,16.92,7.8,7.52,5.71,10.14,64.7,2.38,0.01,180.1885470872213,0.5027882143027023,,-0.6875862426706371,-4.605170185988091,,,,,,48.0,22.0,3.39,20632.97944897557,86.53068063282336,53.9,14.2,9.934646018757766,4.460499040447221,0.5476647472808701,0.44444444444444436,0.05220883534136546,9.923078603635071,0.011567415122694769,4.468507117273525,-0.008008076826303778,53.823157894736845,0.07684210526315383,13.263157894736842,0.9368421052631568,38.934802078584035,-33.224802078584034,,,3.354,0.03600000000000003,24.0,-2.0,39.2,8.799999999999997
Romania,2015,247.0,6.0,33.0,14.0,70.48,40.1,39.4,18.12,8.61,8.46,7.9947814742335295,7.9947814742335295,63.68688845401174,2.45,0.01,197.81166530477785,0.4143196961426786,,-0.8811173902547826,-4.605170185988091,26.0,28.000000000000004,12.0,26.0,68.0,,,,21630.46444141122,86.12489568845619,53.887,15.0,9.981857990811415,4.455798518168574,0.5590238365493757,0.46688741721854304,0.05668016194331984,9.923078603635071,0.05877938717634379,4.468507117273525,-0.01270859910495048,53.823157894736845,0.0638421052631557,13.263157894736842,1.7368421052631575,38.934802078584035,-30.940020604350504,,,3.354,,24.0,,39.2,
Romania,2016,261.0,11.0,35.0,17.0,68.53,42.69,41.37,17.7,8.83,8.24,0.0,0.0,0.0,2.44,0.01,207.35278838724497,0.5314109284987357,,-0.6322196803828779,-4.605170185988091,,,,,,,,,23905.250143724923,85.63224530598053,53.9,15.1,10.08185338508096,4.450061909714779,0.6036772216547497,0.4655367231638418,0.06513409961685823,9.923078603635071,0.15877478144588864,4.468507117273525,-0.018445207558746013,53.823157894736845,0.07684210526315383,13.263157894736842,1.8368421052631572,38.934802078584035,-38.934802078584035,,,3.354,,24.0,,39.2,
Romania,2017,272.0,12.0,38.0,20.0,71.92,45.22,43.42,18.4,9.51,8.76,14.54,0.0,81.07,1.95,0.01,185.83097461982567,0.499267052484045,,-0.6946141510671286,-4.605170185988091,31.0,22.0,6.0,13.0,84.0,29.0,19.0,3.31,26943.432372266863,85.1387126216968,53.936,15.3,10.201494849876365,4.44428183956331,0.603726362625139,0.47608695652173916,0.07352941176470588,9.923078603635071,0.278416246241294,4.468507117273525,-0.02422527771021521,53.823157894736845,0.11284210526315519,13.263157894736842,2.0368421052631582,38.934802078584035,-24.394802078584036,,,3.354,-0.04400000000000004,24.0,-5.0,39.2,-10.200000000000003
Romania,2018,272.0,12.0,30.0,21.0,80.47,48.28,46.57,20.1,9.17,8.64,14.452751713025684,0.0,79.04756329413864,1.96,0.0,207.11698744529235,0.4852631487056825,,-0.7230639605341673,-inf,,,,,,,,,29586.49983096689,84.63999478442281,53.998,15.5,10.295073449481277,4.4384069064892735,0.5787249906797565,0.4298507462686567,0.07720588235294118,9.923078603635071,0.37199484584620635,4.468507117273525,-0.030100210784251402,53.823157894736845,0.1748421052631528,13.263157894736842,2.2368421052631575,38.934802078584035,-24.48205036555835,,,3.354,,24.0,,39.2,
Romania,2019,280.0,13.0,32.0,20.0,103.81,49.0,46.35,24.87,9.12,7.74,23.76,0.0,71.96,2.11,0.0,244.2595488003912,0.4568532321049814,,-0.7833930948006171,-inf,,,,,,26.0,17.0,3.3000000000000003,33638.68598612758,84.19527121001391,54.084,16.0,10.42343205226951,4.43313875826991,0.4464887775744148,0.3112183353437877,0.07142857142857142,9.923078603635071,0.5003534486344385,4.468507117273525,-0.03536835900361446,53.823157894736845,0.26084210526315843,13.263157894736842,2.7368421052631575,38.934802078584035,-15.174802078584033,,,3.354,-0.053999999999999826,24.0,-7.0,39.2,-13.200000000000003
Romania,2020,290.0,15.0,34.0,16.0,116.38,49.45,46.4,24.95,9.22,7.5,86.63370630583744,0.4683840749414519,0.0,1.9,0.0,217.8123823983597,0.4744293481787155,,-0.745642569428979,-inf,,,,,,,,,34386.011734516964,83.73283205841446,54.194,16.2,10.445405125038297,4.427631159344493,0.39869393366557826,0.30060120240480964,0.05517241379310345,9.923078603635071,0.522326521403226,4.468507117273525,-0.04087595792903187,53.823157894736845,0.37084210526315786,13.263157894736842,2.936842105263157,38.934802078584035,47.6989042272534,,,3.354,,24.0,,39.2,
Romania,2021,302.0,18.0,34.0,20.0,127.21,50.62,48.74,26.42,9.67,8.35,69.54,21.07,4.12,2.42,0.0,306.843525584771,0.5355071857063092,,-0.6245409704984451,-inf,69.3,39.6,30.9,23.7,72.5,,,,37732.5554954853,83.11047896383866,54.329,16.4,10.538278541793392,4.4201707945592625,0.3831459790896942,0.3160484481453444,0.06622516556291391,9.923078603635071,0.6151999381583213,4.468507117273525,-0.04833632271426236,53.823157894736845,0.5058421052631559,13.263157894736842,3.136842105263156,38.934802078584035,30.60519792141597,,,3.354,,24.0,,39.2,
Romania,2022,303.0,20.0,37.0,22.0,130.13,50.78,48.51,26.78,10.04,8.68,35.91,18.31,41.2,3.49,0.0,516.950886741645,0.5995222091479949,,-0.511622259082335,-inf,,,,,,,,,42217.99360368282,82.7907771210014,54.489,17.1,10.650601797859132,4.416316667759655,0.3727810650887574,0.3241224794622853,0.07260726072607261,9.923078603635071,0.7275231942240605,4.468507117273525,-0.052190449513870085,53.823157894736845,0.6658421052631525,13.263157894736842,3.836842105263159,38.934802078584035,-3.024802078584038,,,3.354,,24.0,,39.2,
Slovakia,2004,261.0,22.0,16.0,8.0,68.94,29.97,25.9,9.31,3.03,1.49,18.75,81.25,0.0,2.51,0.09,,,1.4722222,,-2.407945608651872,,,,,,84.0,35.0,2.9,15167.925534327109,111.68981288981288,55.713,10.3,9.626938315089761,4.715725501287771,0.3756890049318248,0.16004296455424274,0.03065134099616858,10.19436750539574,-0.5674291903059778,4.723258195188305,-0.007532693900533793,54.417631578947365,1.2953684210526362,17.605263157894736,-7.305263157894736,35.32343399482312,-16.57343399482312,2.4281045764705884,-0.9558823764705884,3.375,-0.4750000000000001,25.833333333333332,9.166666666666668,72.16666666666667,11.833333333333329
Slovakia,2005,273.0,0.0,6.0,3.0,64.53,28.15,19.22,16.79,5.01,3.03,18.75,81.25,0.0,2.41,0.09,,,2.0833333,,-2.407945608651872,,,,,,,,,16570.2574196157,111.70076923076924,55.563,11.4,9.715364645581513,4.715823592629502,0.2978459631179296,0.18046456223942822,0.01098901098901099,10.19436750539574,-0.4790028598142264,4.723258195188305,-0.007434602558802794,54.417631578947365,1.1453684210526376,17.605263157894736,-6.205263157894736,35.32343399482312,-16.57343399482312,2.4281045764705884,-0.34477127647058836,3.375,,25.833333333333332,,72.16666666666667,
Slovakia,2006,284.0,0.0,11.0,3.0,55.93,21.98,20.31,11.16,5.04,4.44,23.3,38.46,34.09,2.3,0.11,,,2.1388888,,-2.2072749131897207,,,,,,,,,18909.7761670032,111.70590436590436,55.412,11.9,9.847434324829576,4.715869563817859,0.3631324870373681,0.39784946236559143,0.01056338028169014,10.19436750539574,-0.34693318056616285,4.723258195188305,-0.007388631370446319,54.417631578947365,0.9943684210526342,17.605263157894736,-5.705263157894736,35.32343399482312,-12.023433994823119,2.4281045764705884,-0.28921577647058827,3.375,,25.833333333333332,,72.16666666666667,
Slovakia,2007,294.0,22.0,19.0,7.0,59.12,39.87,36.1,13.96,6.28,5.82,31.25,0.0,68.75,2.13,0.11,,,1.8055556,,-2.2072749131897207,,,,,,,,,21233.03734997789,111.73850311850312,55.261,11.9,9.963313613233508,4.716161347829793,0.6106224627875508,0.4169054441260745,0.023809523809523808,10.19436750539574,-0.23105389216223138,4.723258195188305,-0.007096847358512015,54.417631578947365,0.843368421052638,17.605263157894736,-5.705263157894736,35.32343399482312,-4.0734339948231195,2.4281045764705884,-0.6225489764705885,3.375,,25.833333333333332,,72.16666666666667,
Slovakia,2008,313.0,29.0,23.0,11.0,60.4,30.21,28.84,15.14,7.0,6.61,31.25,0.0,68.75,2.06,0.06,,,1.8055556,,-2.8134107167600364,,,,,,75.0,23.0,3.58,23714.135357099065,111.83436590436592,55.111,12.3,10.073826577899974,4.717018900824989,0.4774834437086093,0.43659180977542933,0.03514376996805112,10.19436750539574,-0.12054092749576562,4.723258195188305,-0.006239294363315828,54.417631578947365,0.6933684210526323,17.605263157894736,-5.305263157894736,35.32343399482312,-4.0734339948231195,2.4281045764705884,-0.6225489764705885,3.375,0.20500000000000007,25.833333333333332,-2.833333333333332,72.16666666666667,2.8333333333333286
Slovakia,2009,307.0,33.0,25.0,13.0,73.39,46.35,43.92,16.97,8.71,8.36,29.09,0.0,70.91,1.97,0.06,,,2.4166667,,-2.8134107167600364,,,,,,,,,23065.375476520258,112.00677895612394,54.96,13.4,10.046087874919477,4.71855939585741,0.5984466548576101,0.4926340601060695,0.04234527687296417,10.19436750539574,-0.14827963047626191,4.723258195188305,-0.00469879933089512,54.417631578947365,0.542368421052636,17.605263157894736,-4.205263157894736,35.32343399482312,-6.23343399482312,2.4281045764705884,-0.01143787647058847,3.375,,25.833333333333332,,72.16666666666667,
Slovakia,2010,319.0,32.0,29.0,18.0,80.93,38.42,37.02,19.62,9.03,8.9,35.45,25.72,38.84,2.07,0.05,,,2.3055556,,-2.995732273553991,,,,,,,,,25384.491136635406,112.10887692083756,54.685,15.1,10.141893681351755,4.7194705144615705,0.45743234894353146,0.4536187563710499,0.05642633228840126,10.19436750539574,-0.05247382404398415,4.723258195188305,-0.0037876807267345214,54.417631578947365,0.2673684210526375,17.605263157894736,-2.5052631578947366,35.32343399482312,0.12656600517688332,2.4281045764705884,-0.12254897647058849,3.375,,25.833333333333332,,72.16666666666667,
Slovakia,2011,311.0,34.0,34.0,21.0,82.19,53.45,51.28,19.75,10.6,9.86,46.05,53.95,0.0,2.41,0.05,,,2.6944444,,-2.995732273553991,,,,,,74.0,35.0,3.5,26201.6502820886,112.26052237564464,54.42,16.4,10.173577675631513,4.720822262769258,0.6239201849373404,0.4992405063291139,0.06752411575562701,10.19436750539574,-0.020789829764225942,4.723258195188305,-0.002435932419047049,54.417631578947365,0.0023684210526369043,17.605263157894736,-1.2052631578947377,35.32343399482312,10.726566005176878,2.4281045764705884,0.26633982352941166,3.375,0.125,25.833333333333332,9.166666666666668,72.16666666666667,1.8333333333333286
Slovakia,2012,306.0,30.0,41.0,26.0,82.91,58.0,56.5,19.33,11.84,11.02,10.27,15.41,74.32,2.37,0.05,,,2.5833333,,-2.995732273553991,63.0,47.0,,29.0,69.0,,,,27022.7747321382,112.45173432041258,54.28,17.0,10.204435298030727,4.722524101322519,0.6814618260764684,0.5700982928091051,0.08496732026143791,10.19436750539574,0.010067792634988137,4.723258195188305,-0.0007340938657858231,54.417631578947365,-0.13763157894736366,17.605263157894736,-0.6052631578947363,35.32343399482312,-25.05343399482312,2.4281045764705884,0.15522872352941164,3.375,,25.833333333333332,,72.16666666666667,
Slovakia,2013,304.0,32.0,33.0,20.0,81.77,56.8,53.9,18.06,11.15,9.95,0.0,0.0,100.0,2.51,0.04,,,3.1666667,,-3.218875824868201,74.0,56.00000000000001,,32.0,64.0,,,,28075.43262367185,112.57263766428215,54.14,17.7,10.242650189057708,4.723598681417442,0.6591659532836004,0.5509413067552602,0.06578947368421052,10.19436750539574,0.048282683661968306,4.723258195188305,0.00034048622913740445,54.417631578947365,-0.27763157894736423,17.605263157894736,0.09473684210526301,35.32343399482312,-35.32343399482312,2.4281045764705884,0.7385621235294115,3.375,,25.833333333333332,,72.16666666666667,
